Dispositivo;Grupo de dispositivo;Data de início;Duração da condução;Data de parada;Duração da parada;Origem;Destino;Tempo parado com motor ligado;Velocidade máxima;Horas do motor no início da viagem;Horas do motor no final da viagem
UAT9F69;AMBEV, Vehicle, Diesel;21/02/2026;00:06:08;21/02/2026;0,012758877;R. Adenisi Cordeiro, 582 - Bela Vista, Canindé - CE, 62700-000, Brasil;Av. Francisco, 1129 - Campinas, Canindé - CE, 62700-000, Brasil;00:00:06;35;02:57:51;03:04:05
UAT9F69;AMBEV, Vehicle, Diesel;21/02/2026;00:01:16;21/02/2026;1,572526215;Av. Francisco, 1129 - Campinas, Canindé - CE, 62700-000, Brasil;Av. Francisco, 1129 - Campinas, Canindé - CE, 62700-000, Brasil;00:05:40;9;03:04:05;03:11:01
UGM5A66;AMBEV, Vehicle, Diesel;16/02/2026;00:04:52;16/02/2026;0,002349537;Estrada Sem Nome - Jacareí, SP, Brasil;Estrada Sem Nome - Jacareí, SP, Brasil;00:03:23;18;00:42:00;00:50:15
UGM5A66;AMBEV, Vehicle, Diesel;16/02/2026;00:02:34;16/02/2026;0,004629919;Estrada Sem Nome - Jacareí, SP, Brasil;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;00:00:05;20;00:50:15;00:54:00
UGM5A66;AMBEV, Vehicle, Diesel;16/02/2026;00:03:48;16/02/2026;0,006226852;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;Estrada Sem Nome - Jacareí, SP, Brasil;00:08:58;29;00:54:00;01:06:46
UGM5A66;AMBEV, Vehicle, Diesel;16/02/2026;00:04:32;16/02/2026;0,035362164;Estrada Sem Nome - Jacareí, SP, Brasil;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;00:00:00;16;01:06:46;01:12:00
UGM5A66;AMBEV, Vehicle, Diesel;16/02/2026;00:05:44;16/02/2026;0,017835648;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;00:15:54;4;01:12:00;01:28:22
UGM5A66;AMBEV, Vehicle, Diesel;16/02/2026;00:05:57;16/02/2026;0,017025;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;Estrada Sem Nome - Jacareí, SP, Brasil;00:00:13;24;01:28:22;01:36:00
UGM5A66;AMBEV, Vehicle, Diesel;16/02/2026;00:05:51;16/02/2026;0,003974051;Estrada Sem Nome - Jacareí, SP, Brasil;Estrada Sem Nome - Jacareí, SP, Brasil;00:00:51;17;01:36:00;01:42:00
UGM5A66;AMBEV, Vehicle, Diesel;16/02/2026;00:03:00;16/02/2026;0,003071007;Estrada Sem Nome - Jacareí, SP, Brasil;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;00:00:05;22;01:42:00;01:48:00
UGM5A66;AMBEV, Vehicle, Diesel;16/02/2026;00:00:57;16/02/2026;0,000982361;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;00:00:05;17;01:48:00;01:48:00
UGM5A66;AMBEV, Vehicle, Diesel;16/02/2026;00:01:37;16/02/2026;0,009340278;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;Estr. Mun. do Jaguari, 1285 - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;00:13:27;3;01:48:00;02:03:04
UGM5A66;AMBEV, Vehicle, Diesel;16/02/2026;00:04:41;16/02/2026;0,013752488;Estr. Mun. do Jaguari, 1285 - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;Estrada Sem Nome - Jacareí, SP, Brasil;00:04:07;22;02:03:04;02:12:00
UGM5A66;AMBEV, Vehicle, Diesel;16/02/2026;00:10:55;16/02/2026;0,005925926;Estrada Sem Nome - Jacareí, SP, Brasil;Estrada Sem Nome - Jacareí, SP, Brasil;00:08:32;20;02:12:00;02:31:27
UGM5A66;AMBEV, Vehicle, Diesel;16/02/2026;00:06:28;16/02/2026;0,05479941;Estrada Sem Nome - Jacareí, SP, Brasil;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;00:00:43;20;02:31:27;02:36:00
UGM5A66;AMBEV, Vehicle, Diesel;16/02/2026;00:03:58;16/02/2026;0,063402778;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;00:04:12;11;02:36:00;02:46:10
UGM5A66;AMBEV, Vehicle, Diesel;16/02/2026;00:17:31;16/02/2026;0,007573333;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;00:00:18;24;02:46:10;03:06:00
UGM5A66;AMBEV, Vehicle, Diesel;16/02/2026;00:03:38;16/02/2026;0,009934039;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;Estrada Sem Nome - Jacareí, SP, Brasil;00:02:22;12;03:06:00;03:12:00
UGM5A66;AMBEV, Vehicle, Diesel;16/02/2026;00:08:16;16/02/2026;0,028476042;Estrada Sem Nome - Jacareí, SP, Brasil;Estr. Mun. do Jaguari, 9876-10276 - Rio Abaixo, Jacareí - SP, Brasil - Rio Abaixo, Jacareí - SP, 12334-400, Brasil;00:00:08;18;03:12:00;03:18:00
